notes

* {{da|Ltteratur. Babette Bohn, Ludovico Carracci and the Art of Drawing, Harvey Miller pbl., 2004, pp. 221-222, fig. 97, som: "study for L. C's Rinaldo and Armida, Naples, Capodimonte". Tilskrivninger / kommentarer fra monteringen: -Babette Bohn 1993: Francesco Brizio. -Trykt: Gave fra F.S.Bang. -Babette Bohn 2004: p. 221-222 Kommentarer iøvrigt: -Overflyttet fra Tu 7.6 reg. som Bologna skolen i håndskrevne arkkatalog. -Konrad Oberhuber 4.-5.okt. 1994 (cf. seddel i chateque i skuffedariet i Chris Fischer's kontor): Dubois ?}}
* {{da|Fra gl. påskrift: “Heinrich… Cleve 15… fe. Dessins... Romæ“}}<br/>* {{da|Et billede med dette motiv i Hamburger Kunsthalle (Weissäcker)}}
* {{da|Jørgen Sthyr har jf. arkkatalog tilskrevet tegningen til Heland eller kreds}}<br/>* {{da|Fra arkkatalog: "Geng.: Abildgaardbogen, p.91"}}
* {{da|Fra arkkatalog: "Sml. maleri fra 1916, udst. Mindeudst. Den Frie, 1930, nr. 128" "Udst. Tegneudst. 1940/41, nr. 102 d"}}
* {{da|Fra arkkatalog: "Udst. Kunstforeningen 1978, kat. nr. 66"}}
* {{da|Fra arkkatalog: "Tidligere i Johannes Larsens samling"}}
* {{da|Fra arkkatalog: "Tidligere i Johannes Hansens samling."}}
* {{da|Fra arkkatalog: "Tidligere i Johannes Hansens samling." "Udst. og afb. Kunstforeningen 1978, kat. nr. 116"}}
* {{da|Fra arkkatalog: "Udst. og afb. Kunstforeningen 1978, kat. nr. 114"}}
* {{da|Fra arkkatalog: "Udst. Kunstforeningen 1978, kat. nr. 73"}}
* {{da|Fra arkkatalog: "Udst. Kunstforeningen 1978, kat. nr. 147"}}
* {{da|Fra arkkatalog: "Sammenlign med maleri fra 1914, udstillet på Faaborg Museum. Afb. i Leo Swane: Fire Fyenske malere, p. 279"}}
* {{da|Fra arkkatalog: "Afb. og udst. Kunstforeningen 1978, kat. nr. 93"}}
* {{da|Tilskrivninger fra arkkatalog: -Carlo Dolce Tilskrivninger / kommentarer fra monteringen: -Erik Fischer: ex coll. ss (L.178c: comte Sparr, svensk ambassadør i London, slutn. af 1700-tallet?). Bet.: Carolus Dolcius fecit. (maaske snarere Onofrio Marinari, hans elev, se Albertina III.833). tidl.tu.mag.I.82. -Catherine Gougel: ? M.Roselli Placering før 1.1. 2002: Tu ital.mag. VI.4}}
* {{da|På monteringen nederst tv. med brunt blæk: "M Spadaro del. 1648. Gabinet de Spengler"&semi herefter med blyant: "S". Litteratur: Joachim Meyer, "Aggiunte alla Collection de Solimène", in: Le Dessin Napolitain. Actes du colloque Internationale Ecole Normale Supérieure, 6-8 mars 2008 sous la direction de Francesco Salinas et Sebastian Schütze, Paris/Rome 2010, p. 282-83}}
* {{da|På opklæbningen under tegningen th kan læses "Barth: Spranger. 1546-1623."}}
* {{da|På det blå opklæbningskarton, under tegningen står: "Johan eller Hans Weyer, fra Coburg. Discipel af Wolf Birckner"&semi og nederst tv: "Hans Weyer. Cab. de Spengler No. 1150"}}
* {{da|Fra arkkatalog: "Udst. Mindeudstil. 1930, nr. 270 (?)" "Udst. Kunstforeningen, 1978, kat. nr. 90"}}
* {{da|Fra arkkatalog: "Udst. Dansk Kunst 1985, Kunstforeningen, kat. nr. 91"}}
* {{da|Fra arkkatalog: "Udst. Kunstforeningen 1978, kat. nr. 46"}}
* {{da|Fra arkkatalog: "Udst. Tegneudst. 1940/41, nr. 101c"}}
* {{da|Fra arkkatalog: "Udst. Tegneudst. 1940/41, nr. 101 h" "Udst. Kunstforeningen 1978, kat. nr. 34"}}
* {{da|Fra arkkatalog: "Udst. Kunstforeningen 1978, kat. nr. 5" "Udst. Den Frie, Mindeudst. 1930, nr. 259" "Udst. Tegneudst, 1940, nr. 100a" "Udst. Tegninger, Den Frie udstillings kunstnere 1946, nr. 110"}}
* {{da|Fremdraget fra gammel mappe Td 148 (ukendte teatertegninger, nu opløst) efter et møde i KKS dec. 1975 med teaterhistorikerne Karen og Claus Neiiendam og synes at kunne tilskrives Wallick. Tegninger af hans to efterfølgere som teatermalere, C.F. Christensen og Troels Lund, især af den førstnævnte, ligger ofte tæt på Wallick og kan være vanskelige at udskille. Se derfor også under disse to kunstnere}}
* {{da|Efter tegning af ”T. Bruun”, formentlig Thomas Bruun}}
* {{da|Er formentlig udgivet af J. F. Clemens, jf. adressen "C: direx:" f.n.}}
* {{da|Efter forlæg af "Berggold", formentlig Carl Moritz Berggold}}
* {{da|Sarkofagen er udført af Wiedewelt}}
* {{da|Efter forlæg af "Rosmasler", formentlig Johann August Rosmäsler}}
* {{da|Efter forlag af "Schnorr v. K.", formentlig Hans Veit Friedrich Schnorr von Carolsfeld}}
* {{da|Efter forlæg af "D. Caffe", formentlig Daniel Caffe}}
* {{da|Efter forlæg af "Schubert", formentlig Johann David Schubert}}
* {{da|Formentlig efter forlæg af Charles-Nicolas Cochin}}
* {{da|Efter forlæg af ”C. Hampe”, formentlig Karl Friedrich Hampe}}
* {{da|Efter forlæg af "Stürmer", formentlig Johann Heinrich Stürmer}}
* {{da|Efter forlæg af "D. Schubert", formentlig Johann David Schubert}}
* {{da|Efter forlæg af V. Kininger, formentlig Vincenz Georg Kininger}}
* {{da|På bagsiden af Rørbyes maleri ses en annonce for producenten og forhandleren af den papplade, som Rørbye malede Udsigt fra Athenatemplet på Akropolis på. Forhandleren var den engelske farvehandler, rammemager og restaurator Robert Davy (ca. 1771-1843), som forhandlede kunstnermaterialer i sin forretning på Newman Street i London. Rørbye var aldrig selv i London, men købte måske pappladen på sin rejse i Sydeuropa og bragte den hjem til Danmark, hvor han udførte maleriet i 1844. Annoncen fremhæver Davy som den eneste producent af ægte flamske grunderinger på trætavler og papplader, og der reklameres samtidig for en ny skitseblok med 30 stykker tegnepapir, der kan bruges til at skitsere i olie. I 1800-tallet købte kunstnerne typisk deres malematerialer hos urtekræmmerne, på apoteket og senere hos specialiserede farvehandlere som Robert Davy.}}
* {{da|Bagsiden af dette maleri er dækket af en semi-transparent kanalplade af plast, som er lukket til langs kanterne med folietape. Maleriets forside er bag glas, som igen er tapet langs rammens inderste kanter. Konstruktionen kaldes en mikroklimaramme. Den sørger for, at maleriet befinder sig i et lufttæt rum. Konstruktionen er ikke synlig fra maleriets forside. Malerier, der er særligt følsomme over for udsving i luftfugtigheden, kan med fordel rammes ind i en mikroklimaramme. Det gælder for eksempel malerier udført på træ eller lærredsmalerier, der tidligere er dubleret med lim-klister, dvs. har fået klæbet et nyt stykke lærred bagpå det originale. Når SMKs malerier skal udlånes til andre museer, der har mindre stabile klimaforhold, eller hvor værket skal rejse over længere tid, monterer vi de skrøbelige værker i en mikroklimaramme.}}
* {{da|Katalognumre: - Spengler nr. 473 (Philips Koninck) - Cat. 1864 nr. 273 - Cat. 1875 nr. 184 (Salomon Koninck) - Kat. 1946 nr. 369 (som Daniel de Konink)}}<br/>* {{da|Portrættet af en ældre mand er malet på en egetræstavle, der består af to sammenlimede planker. Sammenføjningen ses midt for, hvor en lys lodret stribe med adskillige ormehuller er synlig. Den lyse stribe er splintved, den yngste del af træet, som man finder lige under barken. Kun af og til ses splintved i tavlemalerier, da denne bløde del af træet ofte blev skåret væk for at undgå nedbrydning i form af råd eller ormehuller fra borebiller. Tavlen her er derfor ikke af højeste kvalitet. I øvre venstre hjørne ses et ujævnt område, der tyder på, at planken først er kløvet med en økse. Efter sammenlimning af de to stykker træ, er tavlen høvlet tyndere for at opnå en ensartet tykkelse. Dette ses tydeligt fra de lodrette høvlspor over det meste af tavlens overflade. Tavlen er affaset eller skråt afskåret langs kanterne for at lette indramningen, hvilket angiver, at maleriet har bevaret sin originale størrelse.}}
* {{da|Katalognumre: - Abildgaard nr. 262 - Stroe nr. 221 - Kat. 1946 nr. 128}}
* {{da|Katalognumre: - Stroe nr. 223 - Kat. 1946 nr. 129}}
* {{da|Billedet er et koncentrat af iagttagelser på rejser 1869-70 og 1874-75 til Tyrkiet, Grækenland og Ægypten og må betegnes som et af Jerichau Baumanns hovedværker. Det er båret af en sensualitet og koloristisk dristighed, der er atypisk for periodens danske kunst, men mindre præget af den pointerede etnocentrisme, som præger den samtidige internationale orientalisme. Billedet udmærker sig ved en kontrastrig farveholdning, hvor det knyttede tæppes farvepragt springer i øjnene. Nøgenheden under det tynde silkestof og de eksotiske smykker giver det en sanselighed, som stadig gør indtryk. Med sin polsk-tyske baggrund havde Jerichau Baumann en videre horisont end de fleste danske kunstnere på den tid. Sammen med Martinus Rørbye har hun leveret de væsentligste danske bidrag til 1800-tallets europæiske orientalisme. Maleriet har senest tilhørt forfatteren Birgit Pouplier, hvis bøger om Elisabeth Jerichau Baumann har haft stor betydning for den voksende interesse for kunstneren.}}<br/>* {{da|Feminisme i senguldalderen Elisabeth Jerichau Baumann (1819-1881), En ægyptisk pottesælgerske ved Gizeh (1876-78) Med sine portrætter af orientalske kvinder har Elisabeth Jerichau Baumann skrevet sig ind i europæisk kunsthistorie. Hun kastede et andet blik på kvinden end sine mandlige kollegaer og gav dem en stærk personlighed og selvværd. Den danske guldalder er andet end bølgende kornmarker og maleriske solnedgange. Det demonstrerer Elisabeth Jerichau Baumann overbevisende med værket En ægyptisk pottesælgerske ved Gizeh, der er et af museets 10 største highlights. Jerichau Baumann er blevet genopdaget indenfor de sidste 10-20 år i takt med, at man er begyndt at interessere sig mere for feminisme og kvindelige kunstnere. Maleriet har indtil for ganske nylig været i privateje hos den danske forfatter Birgit Pouplier, hvis bøger om den kvindelige kunster også har været med til at skærpe interessen for hende. Ved Birgit Poupliers død i 2014 tilbød hendes mand, Knud Jerichau Nielsen, museet at købe værket, som SMK i mange år havde været på jagt efter. For overinspektør, Peter Nørgaard Larsen, er det et af hans favoritværker: “Man har fornemmelsen af, at det er en stærk personlighed, der ikke affinder sig med at være sexobjekt, men som har et selvværd. Der skiller Elisabeth Jerichau Baumanns billeder sig rigtig meget ud fra det, vi kalder europæisk orientalisme. Her er der ellers en lang tradition for, at de mandlige kunstnere maler smukke orientalske kvinder uden særlig meget tøj på, som bliver købt af mænd og set af mænd. Hun havde en anden sensibilitet, som man kan se i det her billede, og det gør det til noget enestående ikke kun i dansk, men også europæisk kunst.” Elisabeth Jerichau Baumann havde også den fordel, at hun i modsætning til sine mandlige kollegaer blev lukket ind i de tyrkiske harem, og i hendes portrætter af de orientalske kvinder er de både sanselige og konfronterende og ser oftest direkte på publikum uden at slå blikket ned. “Det er malet med en koloristisk kraft og fornemmelse for farverne, som man ikke ser ret mange andre steder i hendes billeder. På den måde er det fantastisk vellykket,” siger Peter Nørgaard Larsen. Stor international karriere Elisabeth Jerichau Baumann er af tysk-polsk afstamning og flytter til Danmark i 1849 efter, at hun er blevet gift med den danske billedhugger og professor ved Det Kongelige Danske Kunstakademi, Jens Adolf Jerichau, som hun får ni børn med. Hun er rundet af en anden tradition med sin uddannelse i Tyskland, og Jerichau Baumann bliver af den danske kunstelite diskrimineret pga. sit køn og sin baggrund. Hun bliver opfattet som overfladisk og hun bliver skældt ud for at være for international i sin måde at male på. Dertil kommer at hun, i sin samtid, er oppe imod ikoner som Christen Købke og C. W. Eckersberg og deres virkelighedsnære fortolkning af det nationale. Men som den kosmopolit Elisabeth Jerichau Baumann er, holder hun fast i sin stil. Hun er ofte i Rom eller på rejse i England, Tyrkiet og Ægypten og får en stor international karriere. En af hendes forcer er, at hun er god til at forskønne og kombineret med hendes evner til at netværke og markedsføre sin egen kunst, bliver Elisabeth Jerichau Baumann en meget populær portrætmaler hos adelen og kongehusene. Hendes kunder tæller bl.a. dronning Victoria, Napoleon, den russiske zar Alexander II og den ægyptiske khediv. “I disse år taler vi meget om migration, og hvad der sker, når man flytter fra en kultur til en anden. Hvad tager man med sig, og hvad sker der, når man møder en anden kultur og en anden tradition. Hvad er det for en kunst, der kommer ud af det?” siger Peter Nørgaard Larsen. “Elisabeth Jerichau Baumann er et godt eksempel på, at der kan komme noget godt ud af det, hvis man som hende møder nye impulser med åbenhed og giver det nye og anderledes plads til at udvikle kunst og identitet.” Andre museer Elisabeth Jerichau Baumann kan ses på Ny Carlsberg Glyptotek, Kunsten i Ålborg og Frederiksborgmuseet i Hillerød har flere af hendes vigtige værker. Internationalt kan man møde hende i bl.a. nationalgallerierne i Oslo og Stockholm.}}
* {{da|Nuancer af hvidt Vilhelm Hammershøi (1864-1916), Stue i Strandgade med solskin på gulvet, 1901 Vilhelm Hammershøi mestrede at male atmosfærefyldte rum. Særligt kendte er interiørmalerierne fra hans egen stue i Strandgade 30 i København, og disse billeder har gjort ham til den i dag bedst kendte danske kunster internationalt. SMK har den største samling af Hammershøi værker i Danmark og interiørmotivet fra hans egen stue i Strandgade 30 på Christianshavn er blandt de 10 største highlights på museet. Vilhelm Hammershøi repræsenterer en stil, der med sin sanselighed og raffinerede, enkle brug af farver appellerer stærkt til både et dansk og et udenlandsk publikum. Hans palet bestod oftest af farverne sort, hvid, grå og brun, men derimellem var et utal af nuancer og også andre farver blandet i. Da Stue i Strandgade med solskin på gulvet i 2012 skulle udstilles og overfladen skulle renses fandt konservatoren fx over 40 forskellige slags hvid i billedet. Der var mange, der ikke helt forstod Hammershøis stil og farvevalg i hans samtid. Selv udstillingskomitéen på Charlottenborg havde svært ved at se Hammerhøis kvaliteter og afviste at udstille hans værker i 1888. Som kommentar til sin måde at bruge farverne på siger han i et interview i 1907: “Hvorfor jeg bruger få og dæmpede farver, det ved jeg skam ikke. Det er er ganske umuligt for mig at sige noget derom. Det er naturligt for mig. Jeg synes absolut at et billede fungerer bedst i rent koloristisk henseende, jo færre farver, der er i det.” Åbner for fantasien Omkring 66 af Hammershøis interiørbilleder stammer fra lejligheden i Strandgade 30, hvor han boede fra 1898 til 1908. Det svarer til næsten halvdelen af hans totale produktion i den periode. I mange tilfælde er motivet det samme. Det bliver blot variereret med små forskydninger af interiøret, lyset eller af figuren i billedet. Billederne er aldrig direkte 1:1 gengivelser af de faktiske rum, der mangler f.eks. dørhåndtag, møbler er beskåret og flere områder står tomme hen. Med sin måde at male rum på formår Hammershøi at åbne for fantasien og appellere til sanserne, så man næsten kan mærke lyset og atmosfæren, men hans insisteren på en anderledes malestil var også med til at gøre folk utrygge ved hans kunst i starten af hans karriere. ”Hans billeder er ret drømmende, så du er lidt på bar bund. Det tror jeg mange havde det lidt svært med i hans samtid. Man var vant til mere kontrollerede og tydelige malerier som f.eks. af Hammershøis lærer, Frederik Vermehren. Det var også almindeligt, at der var en lille fortælling i billedet, og man forstod ikke, hvor den var blevet af,” fortæller kunstformidler Annette Rosenvold Hvidt. Skønhed i en hektisk hverdag Filminstruktører som danske Carl Th. Dreyer og andre kunstnere har gennem årene ladet sig inspirere af Hammershøis rum, lys og stemninger. I dag bliver vi heller ikke utrygge ved hans motiver, men måske tværtimod beroliget ved at se på hans værker. ”Mange af os har en hektisk hverdag og modtager store mængder af information. Ved at se på Hammershøis værker kan man komme helt ned i tempo og mærke verdens skønhed. Der er altid noget, du kan gå tilbage til..” Andre museer Vilhelm Hammershøi kan ses på Den Hirschsprungske Samling, Davids Samling og på Ordrupgaard ligesom han er repræsenteret på kunstmuseer i hele Danmark. I udlandet findes hans værker fx på Musée d’Orsay i Paris, The National Museum of Western Art i Tokyo, The Metropolitan Museum of Art i New York, på Hamburger Kunsthalle og på Tate i London.}}
* {{da|Tilskrevet Parrasio Micheli}}<br/>* {{da|Tidligere tilskrevet Paolo Veronese}}<br/>* {{da|Tidligere Inventarnumre: - Kunstkammerets inventarium af 1690 p. 197 - Kunstkammerets Inventar, tome I p. 70 nr. 682 Katalognumre: - Spengler nr. 148}}
* {{da|Efter tegning af Jan Gossaert i Fondation Custodia, Paris}}
* {{da|Johannes Holbek. Biografi, kritik og eftermæle, katalog, Silkeborg Kunstmuseums forlag, 1992 kat.nr.203 ,p.163}}
* {{da|Litteratur: Årets tolv måneder, København 1979, afb. på omslaget.}}
* {{da|Litteratur: Marcel Brion m.fl. Caspar David Friedrich. Linien und Transparanz, Stuttgart 1985, kat.nr. 239}}
* {{da|Er i alfabetisk fortegnelse over Spenglers håndtegning samling: "3 studier [...?]"}}
* {{da|Litt.: Delteil no. 226}}
* {{da|Delteil nr. 180 udstilling: "Toulouse-Lautrec, Nationalmuseum Stockholm." 1967/68 p. 46-7, no. 97.}}
* {{da|Delteil nr. 189}}
* {{da|Delteil nr. 181}}
* {{da|Delteil nr. 187}}
* {{da|Delteil nr. 185}}
* {{da|Delteil nr. 188 udstilling: ""Toulouse-Lautrec, Nationalmuseum Stockholm." 1967/68, p. 48. no. 106.}}
* {{da|Delteil nr. 179}}
* {{da|Iflg. registeroplysninger fra Teatermuseet "Købt Ingeniør Rumps Auktion 1935".}}
* {{da|Litt.: Delteil no. 74,III}}
* {{da|Litt.: Delteil no. 116 Udst.&semi "Toulouse-Lautrec. Nationalmuseum, Stockholm" 1967-68. p. 77, no. 215. "Toulouse-Lautrec och la Belle Époque. Dansmuseet, Stockholm" 27. maj - 19. september 1999, kat. 81, p. 140.}}
* {{da|Litt.: Loys Delteil, "H. de Toulouse-Lautrec", Paris 1920, nr. 12}}
* {{da|Litt.: Delteil no. 217}}
* {{da|Litt.: Delteil no. 26,II}}
* {{da|Litt.: Delteil no. 59}}
* {{da|Litt.: Delteil no. 123}}
* {{da|Litt.: Delteil no. 15,II}}
* {{da|Litt.: Delteil no. 221,I}}
* {{da|Litt.: Delteil no. 232}}
* {{da|Litt.: Loys Delteil, "H. de Toulouse-Lautrec", Paris 1920, no. 60 "Toulouse-Lautrec och la Belle Époque." Dansmuseet, Stockholm. 27. maj - 19. sept. 1999, kat. 105, p. 161}}
* {{da|Litt.&semi Delteil no. 16,I Udst. "Toulouse-Lautrec et la Belle Époque. Dansmuseet, Stockholm" 27. maj - 19. september 1999, kat 117, p. 170}}
* {{da|Udst. "Toulouse-Lautrec et la Belle Époque. Dansmuseet, Stockholm" 27. maj - 19. september 1999, kat. 167, p. 163}}
* {{da|Litt.: Delteil no. 47}}
* {{da|Lorck?}}<br/>* {{da|Fra montering: "af Lorck!" Fra gl. læg, Erik Fischer: "Ungdomsarbejde af Melchior Lorck? (fundet i KKS-magasin) 1960}}
* {{da|Litt.: Loys Delteil, "H. de Toulouse-Lautrec", Paris 1920, nr. 53 II}}
* {{da|Litt.: Delteil no. 55}}
* {{da|Litt.: Loys Delteil, "H. de Toulouse-Lautrec", Paris 1920, no. 57 "Toulouse-Lautrec och La Belle Époque", Dansmuseet, Stockholm, 27. maj-19. sept. 1999, kat. 120, p. 174}}
* {{da|Litt.: Loys Delteil, "H. de Toulouse-Lautrec", Paris 1920, no. 102 III}}
* {{da|Litt.: Delteil no. 103}}
* {{da|Litt.: Delteil no. 107}}
* {{da|Litt.: Delteil no. 104 Udst.&semi "Toulouse-Lautrec och la Belle Époque. Dansmuseet, Stockholm" 27. maj - 19. september 1999, kat. 59, p. 117.}}
* {{da|Udst. "Toulouse-Lautrec och la Belle Époque. Dansmuseet, Stockholm" 27. maj - 19. september 1999, kat. 22, p. 82-83.}}
* {{da|Litt.: Delteil no. 165 udst.&semi "Toulouse-Lautrec och La Belle Époque. Dansmuseet, Stockholm" 27. maj - 19. september 1999. kat. 76, p. 134.}}
* {{da|Litt.: Delteil no. 119 II}}
* {{da|Litt.: Delteil no. 118}}
* {{da|Litt.: Loys Delteil, "H. de Toulouse-Lautrec", Paris 1920, nr. 11}}
* {{da|Litt.: Delteil no. 205 udst.&semi "Toulouse-Lautrec och La Belle Époque. Dansmuseet, Stockholm" 27. maj - 19. september 1999. kat. 13, p. 72-73.}}
* {{da|Litt. Karl Madsen: Johan Thomas Lundbye 1818 - 1848, København 1949, afb. p. 201. Erik Dal (brev29/11 56): Verset fra Peder Syv som Lundbye må vides at have læst.}}
* {{da|Jf. arkkatalog: "Udsendt af Raderforeningen 1887"}}
* {{da|Fra inventarprotokol: "Bet. på den opr. karton:"No6" samt noter af R.W: "Franz W. Seiwert, Köln/[død 1933]. Maler og kunstskribent i avantgardeblader A-Z/ ven til Oto Freundlich. gave fra Hannah Kosmick-Klass, Paris, 8-4-1955." Desuden Freundlich's atelier stempel"}}
* {{da|Litt.: Hanne Kolind, "Træsnit fra Dürer til Tal R", i Sven Bjerkhof (red.), "Træsnit fra Dürer til Tal R", Statens Museum for Kunst, København 2011, kat. nr. 1, omt. og afb. pp. 6-7}}
* {{da|Rids af samme dekoration på tegningens bagside}}
* {{da|Vad, Poul, Hammershøi. Værk og liv, København 1988, afb. p.22. Vad, Poul, Vilhelm Hammershøi and Danish Art at the Turn of the Century, New Haven & London 1992, afb. p.22. Tilskrivninger fra arkkatalog: Tegningen tilskrevet Vilhelm Hammershøi af bl.a. Poul Vad. Kommentarer fra arkkatalog: Dateres under henvisning til Harald Slott-Møllers modelstudier i KKS's arkiv. Korrespondance: 86/279}}
* {{da|Udst.: Vilhelm Hammershøis Arbejder, Kunstforeningen, København 1900, kat.nr. 44. Udst.: Arbejder af Vilhelm Hammershøi, Kunstforeningen, København 1916, 1. afd., kat.nr. 26. Bramsen, Alfred, Vilhelm Hammershøi, København 1918, p.45, kat.nr. 102. Udst.: Tegningens Kunst hos De Frie Udstillere 1891-1946, København 1946, kat.nr. 91, afb. p.15. Udst.: Vilhelm Hammershøi, Kunstforeningen, København 1955, kat.nr. 50. Udst.: Vilhelm Hammershøi, Wildenstein, New York og The Phillips Collection, Washington, 1983, kat.nr. 21 (iflg. oplysninger på indramningens bagside). Udst.: Finsen, Hanne og Raaschou-Nielsen, Inge Vibeke, Vilhelm Hammershøi, København 1981, afb. p.68, kat.nr. 35. Udst.: Finsen, Hanne og Raaschou-Nielsen, Inge Vibeke, Vilhelm Hammershøi. Painter of Stillness and Light, (New York 1983) København 1983, afb. p.39, kat.nr. 21. Korrespondance: 92/256}}
* {{da|Udst.: Arbejder af Vilhelm Hammershøi, Kunstforeningen, København 1916, 1. afd., kat.nr. 139. Udst.: Vilhelm Hammershøi, Prins Eugens Waldemaarsudde, Stockholm 1976, kat.nr. 50. Udst.: Finsen, Hanne og Raaschou-Nielsen, Inge Vibeke, Vilhelm Hammershøi, København 1981, afb. p.91, kat.nr. 65. Udst.: Finsen, Hanne og Raaschou-Nielsen, Inge Vibeke, Vilhelm Hammershøi. Painter of Stillness and Light, (New York 1983) København 1983, afb. p.57, kat.nr. 40. Vad, Poul, Hammershøi. Værk og liv, København 1988, afb. p.169. Vad, Poul, Vilhelm Hammershøi and Danish Art at the Turn of the Century, New Haven & London 1992, afb. p.169. Udst.: Fischer, Chris (red.), Øjenlyst, Den Kongelige Kobberstiksamling, København 1993, p.110, afb. p.111. Udst.: Fischer, Chris (red.), A Sight for Sore Eyes, Den Kongelige Kobberstiksamling, København 1993, p.110, afb. p.111. Kommentarer fra arkkatalog: Desuden afbildet på plakat til udstillingen Mesterværker i Den Kongelige Kobberstiksamling, 1975.}}
* {{da|Udst.: Arbejder af Vilhelm Hammershøi, Kunstforeningen, København 1916, 1. afd., kat.nr. 26. Bramsen, Alfred, Vilhelm Hammershøi, København 1918, kat.nr. 33. Udst.: Tegningens Kunst hos De Frie Udstillere 1891-1946, København 1946, kat.nr. 82. Udst.: Vilhelm Hammershøi, Kunstforeningen, København 1955, kat.nr. 47. Hjorth Nielsen, Inger, Danske Tegninger, København 1965, afb. pl.121. Udst.: Vilhelm Hammershøi, Prins Eugens Waldemaarsudde, Stockholm 1976, kat.nr. 48. Hjorth Nielsen, Inger, Den Kongelige Kobberstiksamling. Danske Tegninger, København 1979, afb. p.141. Udst.: Finsen, Hanne og Raaschou-Nielsen, Inge Vibeke, Vilhelm Hammershøi, København 1981, afb. p.50, kat.nr. 15. Udst.: Finsen, Hanne og Raaschou-Nielsen, Inge Vibeke, Vilhelm Hammershøi. Painter of Stillness and Light, (New York 1983) København 1983, afb. p.24, kat.nr. 10. Kommentarer iøvrigt: I Bramsen, op.cit., dateres tegningen 1885.}}
* {{da|tidligere tilskrevet Svend Hammershøi.}}
* {{da|Der er ikke noget fysisk rum bag Hammershøis figurer. Det mørke fodstykke rejser sig mere som malet flade, end det fungerer som illuderet scenerum. Figurerne eksisterer tilsyneladende uafhængigt af tid og rum, som billedliggjorte idéer, og måske som en længsel efter en skønhed, der ikke er af denne verden.Sublimering af mennesketHammershøi har bortmalet det kødeligt nøgne til fordel for en arkadisk forestilling om det nøgne som ren og harmonisk form. Den halvmånekronede gudinde Artemis bliver hos Hammershøi til midtpunktet for en sublimering af mennesket og det menneskelige, en insisteren på skønheden og kunsten som sjælfuld fattet form.Hammershøis to historiemalerierSammen med det eftermørknede billede Job (1887) er Artemis Hammershøis eneste realiserede historiemaleri. Et motiv, som inspirerer til fortolkninger, men også forbliver gådefuldt. Som beskuer efterlades man tvivlende, undrende og med en følelse af at stå over for et hemmelighedsfuldt og betydningsafvisende motiv, der blot tilbagekaster beskuerens forgæves forsøg på at forstå og skabe sammenhæng.Blandt forbillederne har været nævnt såvel Puvis de Chavannes (1824-1898) som Masaccios (1401-1428) og Masolinos (ca. 1383 - ca. 1447) fresker i Cappella Brancacci, Chiesa del Carmine, Firenze.}}
* {{da|Axel Olrik, Danske Sagn og Æventyr, København 1928, afb.p. 71.}}
* {{da|Axel Olrik, Danske Sagn og Æventyr, København 1928, afb.p. 72.}}
